molecula,nom,smiles,fallida_pbc,fallida_sbc,fallida_qualsevol,fallida_comuna_pbc_sbc,pes_molecular,atoms_pesants,anells,anells_aromatics,atoms_aromatics,heteroatoms,halogens,donadors_h,acceptors_h,tpsa,enllacos_rotables,logp,es_aromatica,es_halogenada,gran_pes_molecular_gt_200,polar_tpsa_gt_60
mobley_718988,heptan-1-amine,CCCCCCCN,True,False,True,False,115.22000000000001,8,0,0,0,1,0,1,1,26.02,5,1.9155,False,False,False,False
mobley_7200804,2-fluorophenol,c1ccc(c(c1)O)F,False,False,False,False,112.10299999999998,8,1,1,6,2,1,1,1,20.23,0,1.5312999999999997,True,True,False,False
mobley_7203421,hexanamide,CCCCCC(=O)N,False,False,False,False,115.176,8,0,0,0,2,0,1,1,43.09,4,1.052,False,False,False,False
mobley_7227357,pentan-3-ol,CCC(CC)O,False,False,False,False,88.14999999999999,6,0,0,0,1,0,1,1,20.23,2,1.1673,False,False,False,False
mobley_7239499,1-chlorodibenzo-p-dioxin,c1ccc2c(c1)Oc3cccc(c3O2)Cl,False,False,False,False,218.63899999999998,15,3,2,12,3,1,0,2,18.46,0,4.238000000000001,True,True,True,False
mobley_7261305,hydrazine,NN,False,False,False,False,32.046,2,0,0,0,2,0,2,2,52.04,0,-1.1812,False,False,False,False
mobley_7295828,anisole,COc1ccccc1,False,False,False,False,108.13999999999997,8,1,1,6,1,0,0,1,9.23,1,1.6952,True,False,False,False
mobley_7298388,1-methyl-3-nitro-benzene,Cc1cccc(c1)[N+](=O)[O-],False,False,False,False,137.138,10,1,1,6,3,0,0,2,43.14,1,1.90322,True,False,False,False
mobley_7326706,chlorpyrifos,CCOP(=S)(OCC)Oc1c(cc(c(n1)Cl)Cl)Cl,True,False,True,False,350.5909999999999,18,1,1,6,9,3,0,5,40.58,6,4.718100000000002,True,True,True,False
mobley_7326982,propan-2-ol,CC(C)O,False,False,False,False,60.096000000000004,4,0,0,0,1,0,1,1,20.23,0,0.38710000000000006,False,False,False,False
mobley_7360181,"1,1,1-trifluoro-2,2,2-trimethoxyethane",COC(C(F)(F)F)(OC)OC,False,True,True,False,174.118,11,0,0,0,6,3,0,3,27.69,3,1.1417,False,True,False,False
mobley_7364468,"3,5,5-trimethylcyclohex-2-en-1-one",CC1=CC(=O)CC(C1)(C)C,True,False,True,False,138.21,10,1,0,0,1,0,0,1,17.07,0,2.3218000000000005,False,False,False,False
mobley_7375018,undecan-2-one,CCCCCCCCCC(=O)C,False,False,False,False,170.296,12,0,0,0,1,0,0,1,17.07,8,3.7161000000000026,False,False,False,False
mobley_7378987,caffeine,Cn1cnc2c1c(=O)n(c(=O)n2C)C,False,False,False,False,194.194,14,2,2,9,6,0,0,6,61.82,0,-1.0293,True,False,False,True
mobley_7393673,methyl 4-methoxybenzoate,COc1ccc(cc1)C(=O)OC,False,False,False,False,166.17599999999996,12,1,1,6,3,0,0,3,35.53,2,1.4818,True,False,False,False
mobley_7415647,"N,N-dimethyl-4-nitro-benzamide",CN(C)C(=O)c1ccc(cc1)[N+](=O)[O-],False,False,False,False,194.18999999999997,14,1,1,6,5,0,0,3,63.45,2,1.2966,True,False,False,True
mobley_7417968,2-ethoxyethyl acetate,CCOCCOC(=O)C,False,False,False,False,132.159,9,0,0,0,3,0,0,3,35.53,4,0.586,False,False,False,False
mobley_7455579,isobutyl formate,CC(C)COC=O,False,False,False,False,102.13299999999998,7,0,0,0,2,0,0,2,26.3,3,0.8154,False,False,False,False
mobley_7463408,"N-(3,4-dichlorophenyl)propanimidic acid",CCC(=O)Nc1ccc(c(c1)Cl)Cl,False,False,False,False,218.08299999999997,13,1,1,6,4,2,1,1,29.1,2,3.3419000000000016,True,True,True,False
mobley_7463799,3-phenylpropan-1-ol,c1ccc(cc1)CCCO,False,False,False,False,136.194,10,1,1,6,1,0,1,1,20.23,3,1.6115000000000002,True,False,False,False
mobley_7497999,1-phenylethanone,CC(=O)c1ccccc1,False,False,False,False,120.15099999999995,9,1,1,6,1,0,0,1,17.07,1,1.8892,True,False,False,False
mobley_7532833,acetonitrile,CC#N,False,False,False,False,41.053,3,0,0,0,1,0,0,1,23.79,0,0.52988,False,False,False,False
mobley_7542832,1-propoxypropane,CCCOCCC,True,False,True,False,102.17699999999999,7,0,0,0,1,0,0,1,9.23,4,1.823,False,False,False,False
mobley_755351,3-methoxyaniline,COc1cccc(c1)N,False,True,True,False,123.15499999999999,9,1,1,6,2,0,1,2,35.25,1,1.2773999999999999,True,False,False,False
mobley_7573149,propyl acetate,CCCOC(=O)C,False,False,False,False,102.13299999999998,7,0,0,0,2,0,0,2,26.3,2,0.9595,False,False,False,False
mobley_7578802,bromoform,C(Br)(Br)Br,False,False,False,False,252.731,4,0,0,0,3,3,0,0,0.0,0,2.4547,False,True,True,False
mobley_7599023,bromobenzene,c1ccc(cc1)Br,False,False,False,False,157.01,7,1,1,6,1,1,0,0,0.0,0,2.4491000000000005,True,True,False,False
mobley_7608435,methyl octanoate,CCCCCCCC(=O)OC,False,False,False,False,158.24099999999999,11,0,0,0,2,0,0,2,26.3,6,2.5199000000000007,False,False,False,False
mobley_7608462,chlorobenzene,c1ccc(cc1)Cl,False,False,False,False,112.55899999999998,7,1,1,6,1,1,0,0,0.0,0,2.34,True,True,False,False
mobley_7610437,2-methylpentan-3-ol,CC[C@H](C(C)C)O,False,True,True,False,102.17699999999999,7,0,0,0,1,0,1,1,20.23,2,1.4133,False,False,False,False
mobley_766666,"1,1,2-trichloroethylene",C(=C(Cl)Cl)Cl,False,False,False,False,131.389,5,0,0,0,3,3,0,0,0.0,0,2.5017000000000005,False,True,False,False
mobley_7676709,6-isopropyl-3-methyl-1-cyclohex-2-enone,CC1=CC(=O)[C@@H](CC1)C(C)C,False,False,False,False,152.237,11,1,0,0,1,0,0,1,17.07,1,2.567800000000001,False,False,False,False
mobley_7688753,3-hydroxybenzaldehyde,c1cc(cc(c1)O)C=O,False,False,False,False,122.12299999999996,9,1,1,6,2,0,1,2,37.3,1,1.2046999999999997,True,False,False,False
mobley_7690440,methyldisulfanylmethane,CSSC,False,False,False,False,94.20400000000001,4,0,0,0,2,0,0,2,0.0,1,1.6274,False,False,False,False
mobley_7708038,1-bromopropane,CCCBr,False,False,False,False,122.993,4,0,0,0,1,1,0,0,0.0,1,1.7913000000000001,False,True,False,False
mobley_7732703,bromo-trifluoro-methane,C(F)(F)(F)Br,False,False,False,False,148.909,5,0,0,0,4,4,0,0,0.0,0,1.9011,False,True,False,False
mobley_7735340,imidazole,c1cnc[nH]1,False,False,False,False,68.079,5,1,1,5,2,0,1,1,28.68,0,0.40969999999999995,True,False,False,False
mobley_7754849,ethion,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,True,True,True,True,384.4870000000002,19,0,0,0,10,0,0,8,36.92,12,5.005300000000004,False,False,True,False
mobley_7758918,propionic acid,CCC(=O)O,False,False,False,False,74.079,5,0,0,0,2,0,1,1,37.3,1,0.481,False,False,False,False
mobley_7768165,1-bromo-2-chloro-ethane,C(CBr)Cl,False,False,False,False,143.411,4,0,0,0,2,2,0,0,0.0,1,1.6201,False,True,False,False
mobley_7769613,2-bromo-2-methyl-propane,CC(C)(C)Br,False,False,False,False,137.01999999999998,5,0,0,0,1,1,0,0,0.0,0,2.1798,False,True,False,False
mobley_7774695,N-methylaniline,CNc1ccccc1,False,False,False,False,107.15599999999998,8,1,1,6,1,0,1,1,12.03,1,1.7283,True,False,False,False
mobley_778352,2-methylbut-2-ene,CC=C(C)C,False,False,False,False,70.13499999999999,5,0,0,0,0,0,0,0,0.0,0,1.9725,False,False,False,False
mobley_7794077,5-trifluoromethyluracil,c1c(c(=O)[nH]c(=O)[nH]1)C(F)(F)F,False,False,False,False,180.08499999999995,12,1,1,6,7,3,2,2,65.72,0,0.08199999999999996,True,True,False,True
mobley_7814642,"1,2,4-trichlorobenzene",c1cc(c(cc1Cl)Cl)Cl,False,False,False,False,181.44899999999998,9,1,1,6,3,3,0,0,0.0,0,3.6468000000000007,True,True,False,False
mobley_7829570,"N-butyl-N-ethyl-2,6-dinitro-4-(trifluoromethyl)aniline",CCCC[N@](CC)c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],True,True,True,True,335.28200000000004,23,1,1,6,10,3,0,5,89.52,7,4.148200000000004,True,True,True,True
mobley_7859387,heptanal,CCCCCCC=O,False,False,False,False,114.18799999999999,8,0,0,0,1,0,0,1,17.07,5,2.1557000000000004,False,False,False,False
mobley_7860938,N-butylbutan-1-amine,CCCCNCCCC,False,False,False,False,129.24699999999999,9,0,0,0,1,0,1,1,12.03,6,2.1761999999999997,False,False,False,False
mobley_7869158,[(2S)-butan-2-yl] nitrate,CC[C@H](C)O[N+](=O)[O-],False,False,False,False,119.11999999999999,8,0,0,0,4,0,0,3,52.370000000000005,3,0.9932,False,False,False,False
mobley_7893124,tert-butylbenzene,CC(C)(C)c1ccccc1,False,False,False,False,134.22199999999998,10,1,1,6,0,0,0,0,0.0,0,2.9841000000000015,True,False,False,False
mobley_7912193,butyl paraben,CCCCOC(=O)c1ccc(cc1)O,False,False,False,False,194.23,14,1,1,6,3,0,1,3,46.53,4,2.3491000000000004,True,False,False,False
mobley_7913234,1-butoxy-2-propanol,CCCCOC[C@H](C)O,False,True,True,False,132.203,9,0,0,0,2,0,1,2,29.46,5,1.1839,False,False,False,False
mobley_7943327,ethyl propanoate,CCC(=O)OCC,False,False,False,False,102.133,7,0,0,0,2,0,0,2,26.3,2,0.9595,False,False,False,False
mobley_7977115,hexan-3-ol,CCC[C@H](CC)O,False,False,False,False,102.17699999999999,7,0,0,0,1,0,1,1,20.23,3,1.5574,False,False,False,False
mobley_7983227,2-methylbutan-1-ol,CC[C@@H](C)CO,False,False,False,False,88.14999999999999,6,0,0,0,1,0,1,1,20.23,2,1.0248,False,False,False,False
mobley_7988076,4-hydroxybenzaldehyde,c1cc(ccc1C=O)O,False,True,True,False,122.12299999999996,9,1,1,6,2,0,1,2,37.3,1,1.2046999999999997,True,False,False,False
mobley_8006582,cyclopentane,C1CCCC1,False,False,False,False,70.135,5,1,0,0,0,0,0,0,0.0,0,1.9505000000000001,False,False,False,False
mobley_8011706,"N,N-dimethylformamide",CN(C)C=O,False,False,False,False,73.095,5,0,0,0,2,0,0,1,20.310000000000002,1,-0.2956000000000001,False,False,False,False
mobley_8048190,acetamide,CC(=O)N,False,False,False,False,59.068,4,0,0,0,2,0,1,1,43.09,0,-0.5084,False,False,False,False
mobley_8052240,"1-amino-9,10-anthracenedione",c1ccc2c(c1)C(=O)c3cccc(c3C2=O)N,True,False,True,False,223.23099999999997,17,3,2,12,3,0,1,3,60.16,0,2.0441999999999996,True,False,True,True
mobley_8057732,3-chlorophenol,c1cc(cc(c1)Cl)O,False,False,False,False,128.558,8,1,1,6,2,1,1,1,20.23,0,2.0456,True,True,False,False
mobley_8117218,endrin,C1[C@@H]2[C@H]3[C@@H]([C@H]1[C@H]4[C@@H]2O4)[C@@]5(C(=C([C@]3(C5(Cl)Cl)Cl)Cl)Cl)Cl,False,False,False,False,380.9129999999999,19,5,0,0,7,6,0,1,12.53,0,4.481400000000002,False,True,True,False
mobley_8118832,prop-2-en-1-ol,C=CCO,False,False,False,False,58.08,4,0,0,0,1,0,1,1,20.23,1,0.1647,False,False,False,False
mobley_8124669,alachlor,CCc1cccc(c1N(COC)C(=O)CCl)CC,True,False,True,False,269.77199999999993,18,1,1,6,4,1,0,2,29.54,6,2.9871000000000016,True,True,True,False
mobley_8127829,ethylbenzene,CCc1ccccc1,False,False,False,False,106.16799999999996,8,1,1,6,0,0,0,0,0.0,1,2.2490000000000006,True,False,False,False
mobley_819018,"(2E)-3,7-dimethylocta-2,6-dien-1-ol",CC(=CCC/C(=C/CO)/C)C,False,False,False,False,154.253,11,0,0,0,1,0,1,1,20.23,4,2.671400000000001,False,False,False,False
mobley_8191186,"2-chloro-1,1,1-trifluoro-ethane",C(C(F)(F)F)Cl,False,False,False,False,118.48500000000001,6,0,0,0,4,4,0,0,0.0,0,1.7875,False,True,False,False
mobley_8207196,simazine,CCNc1nc(nc(n1)Cl)NCC,False,True,True,False,201.661,13,1,1,6,6,1,2,5,62.730000000000004,4,1.3885999999999998,True,True,True,True
mobley_820789,butyric acid,CCCC(=O)O,False,False,False,False,88.10599999999998,6,0,0,0,2,0,1,1,37.3,2,0.8711,False,False,False,False
mobley_8208692,"1,2,3,4-tetrachloro-5-(2,3,4,6-tetrachlorophenyl)benzene",c1c(c(c(c(c1Cl)Cl)Cl)Cl)c2c(cc(c(c2Cl)Cl)Cl)Cl,False,False,False,False,429.77199999999993,20,2,2,12,8,8,0,0,0.0,1,8.580799999999998,True,True,True,False
mobley_8221999,butanenitrile,CCCC#N,False,False,False,False,69.107,5,0,0,0,1,0,0,1,23.79,1,1.31008,False,False,False,False
mobley_8260524,prop-1-yne,CC#C,False,False,False,False,40.065000000000005,3,0,0,0,0,0,0,0,0.0,0,0.6395,False,False,False,False
mobley_8311303,"1,2,4,5-tetrachloro-3-(3,4-dichlorophenyl)benzene",c1cc(c(cc1c2c(c(cc(c2Cl)Cl)Cl)Cl)Cl)Cl,False,False,False,False,360.88199999999995,18,2,2,12,6,6,0,0,0.0,1,7.274,True,True,True,False
mobley_8311321,chloro-difluoro-methane,C(F)(F)Cl,False,False,False,False,86.468,4,0,0,0,3,3,0,0,0.0,0,1.4478,False,True,False,False
mobley_8320545,1-nitroethane,CC[N+](=O)[O-],False,False,False,False,75.067,5,0,0,0,3,0,0,2,43.14,1,0.2829999999999999,False,False,False,False
mobley_8337722,"(1R,2S,5R)-2-isopropyl-5-methylcyclohexanol",C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,False,False,False,False,156.26899999999998,11,1,0,0,1,0,1,1,20.23,1,2.4395000000000007,False,False,False,False
mobley_8337977,4-methylpentan-2-one,CC(C)CC(=O)C,False,False,False,False,100.16099999999999,7,0,0,0,1,0,0,1,17.07,2,1.6215,False,False,False,False
mobley_8426916,N-ethylethanamine,CCNCC,False,False,False,False,73.139,5,0,0,0,1,0,1,1,12.03,2,0.6157999999999999,False,False,False,False
mobley_8427539,propionamide,CCC(=O)N,False,False,False,False,73.095,5,0,0,0,2,0,1,1,43.09,1,-0.11829999999999996,False,False,False,False
mobley_8436428,"2,4-dimethylpentane",CC(C)CC(C)C,False,False,False,False,100.20499999999998,7,0,0,0,0,0,0,0,0.0,2,2.6885000000000012,False,False,False,False
mobley_8449031,"N,N-diethylethanamine",CCN(CC)CC,False,False,False,False,101.193,7,0,0,0,1,0,0,1,3.24,3,1.3481,False,False,False,False
mobley_8467917,hept-2-ene,CCCC/C=C/C,False,False,False,False,98.18899999999998,7,0,0,0,0,0,0,0,0.0,3,2.752700000000001,False,False,False,False
mobley_8492526,pentanal,CCCCC=O,False,False,False,False,86.13399999999999,6,0,0,0,1,0,0,1,17.07,3,1.3755,False,False,False,False
mobley_8514745,pentyl acetate,CCCCCOC(=O)C,False,False,False,False,130.18699999999998,9,0,0,0,2,0,0,2,26.3,4,1.7397,False,False,False,False
mobley_8522124,oct-1-yne,CCCCCCC#C,False,False,False,False,110.19999999999999,8,0,0,0,0,0,0,0,0.0,4,2.5900000000000007,False,False,False,False
mobley_8525830,1-iodopentane,CCCCCI,False,False,False,False,198.047,6,0,0,0,1,1,0,0,0.0,3,2.611600000000001,False,True,False,False
mobley_852937,4-fluorophenol,c1cc(ccc1O)F,False,False,False,False,112.10299999999998,8,1,1,6,2,1,1,1,20.23,0,1.5312999999999999,True,True,False,False
mobley_8558116,4-methylmorpholine,CN1CCOCC1,False,False,False,False,101.149,7,1,0,0,2,0,0,2,12.47,0,-0.05160000000000009,False,False,False,False
mobley_8573194,butanal,CCCC=O,False,False,False,False,72.107,5,0,0,0,1,0,0,1,17.07,2,0.9854,False,False,False,False
mobley_8578590,methylsulfinylmethane,CS(=O)C,False,False,False,False,78.13600000000001,4,0,0,0,2,0,0,1,17.07,0,-0.005299999999999971,False,False,False,False
mobley_859464,isobutyl acetate,CC(C)COC(=O)C,False,False,False,False,116.15999999999998,8,0,0,0,2,0,0,2,26.3,2,1.2055,False,False,False,False
mobley_8614858,heptane,CCCCCCC,False,False,False,False,100.205,7,0,0,0,0,0,0,0,0.0,4,2.976700000000002,False,False,False,False
mobley_8668219,"2,3-dimethylpentane",CC[C@@H](C)C(C)C,False,False,False,False,100.20499999999998,7,0,0,0,0,0,0,0,0.0,2,2.6885000000000012,False,False,False,False
mobley_8685905,"2-bromo-1,1,1,2-tetrafluoro-ethane",[C@@H](C(F)(F)F)(F)Br,False,False,False,False,180.926,7,0,0,0,5,5,0,0,0.0,0,2.2392000000000003,False,True,False,False
mobley_8691603,m-cresol,Cc1cccc(c1)O,True,False,True,False,108.13999999999999,8,1,1,6,1,0,1,1,20.23,0,1.7006199999999996,True,False,False,False
mobley_8705848,N-isopropylpropan-2-amine,CC(C)NC(C)C,False,True,True,False,101.19299999999998,7,0,0,0,1,0,1,1,12.03,2,1.3927999999999998,False,False,False,False
mobley_8713762,"N,N-dipropyl(propylsulfanyl)formamide",CCCN(CCC)C(=O)SCCC,False,False,False,False,203.35099999999997,13,0,0,0,3,0,0,2,20.310000000000002,6,3.3716000000000026,False,False,True,False
mobley_8723116,4-chloroaniline,c1cc(ccc1N)Cl,False,False,False,False,127.574,8,1,1,6,2,1,1,1,26.02,0,1.9222,True,True,False,False
mobley_8739734,3-methylbutan-2-one,CC(C)C(=O)C,False,False,False,False,86.13399999999999,6,0,0,0,1,0,0,1,17.07,1,1.2314,False,False,False,False
mobley_8746821,"2,3-dimethylpyridine",Cc1cccnc1C,False,True,True,False,107.156,8,1,1,6,1,0,0,1,12.89,0,1.69844,True,False,False,False
mobley_8754702,propyl formate,CCCOC=O,False,False,False,False,88.10599999999998,6,0,0,0,2,0,0,2,26.3,3,0.5694,False,False,False,False
mobley_8764620,pyridine-3-carbonitrile,c1cc(cnc1)C#N,False,False,False,False,104.11199999999998,8,1,1,6,2,0,0,2,36.68,0,0.9532799999999999,True,False,False,False
mobley_8765203,isoprene,CC(=C)C=C,False,False,False,False,68.11900000000001,5,0,0,0,0,0,0,0,0.0,1,1.7485,False,False,False,False
mobley_8772587,1-iodobutane,CCCCI,False,False,False,False,184.01999999999998,5,0,0,0,1,1,0,0,0.0,2,2.2215,False,True,False,False
mobley_8785107,"2,5-dimethyltetrahydrofuran",C[C@H]1CC[C@@H](O1)C,False,False,False,False,100.16099999999999,7,1,0,0,1,0,0,1,9.23,0,1.5737999999999999,False,False,False,False
mobley_8789465,2-iodophenol,c1ccc(c(c1)O)I,False,False,False,False,220.00899999999996,8,1,1,6,2,1,1,1,20.23,0,1.9968,True,True,True,False
mobley_8789864,"3,3,3-trimethoxypropanenitrile",COC(CC#N)(OC)OC,True,True,True,True,145.158,10,0,0,0,4,0,0,4,51.480000000000004,4,0.49307999999999996,False,False,False,False
mobley_8798016,pyridine-4-carbaldehyde,c1cnccc1C=O,False,False,False,False,107.11199999999998,8,1,1,6,2,0,0,2,29.96,1,0.8940999999999999,True,False,False,False
mobley_8809190,butylbenzene,CCCCc1ccccc1,False,False,False,False,134.22199999999998,10,1,1,6,0,0,0,0,0.0,3,3.0292000000000012,True,False,False,False
mobley_8809274,trifluoromethylbenzene,c1ccc(cc1)C(F)(F)F,False,False,False,False,146.111,10,1,1,6,3,3,0,0,0.0,0,2.705400000000001,True,True,False,False
mobley_8823527,"1,2,3-trichloro-5-(2,5-dichlorophenyl)benzene",c1cc(c(cc1Cl)c2cc(c(c(c2)Cl)Cl)Cl)Cl,False,False,False,False,326.437,17,2,2,12,5,5,0,0,0.0,1,6.6206000000000005,True,True,True,False
mobley_8827942,"1,2,4-trichlorodibenzo-p-dioxin",c1ccc2c(c1)Oc3c(cc(c(c3O2)Cl)Cl)Cl,False,False,False,False,287.529,17,3,2,12,5,3,0,2,18.46,0,5.5448,True,True,True,False
mobley_8861672,"2,4-dimethylpyridine",Cc1ccnc(c1)C,False,False,False,False,107.15599999999999,8,1,1,6,1,0,0,1,12.89,0,1.69844,True,False,False,False
mobley_8882696,tetrahydrofuran,C1CCOC1,False,False,False,False,72.107,5,1,0,0,1,0,0,1,9.23,0,0.7968,False,False,False,False
mobley_8883511,2-methylbenzaldehyde,Cc1ccccc1C=O,False,False,False,False,120.15099999999998,9,1,1,6,1,0,0,1,17.07,1,1.80752,True,False,False,False
mobley_8885088,cyclopentene,C1CC=CC1,False,False,False,False,68.11900000000001,5,1,0,0,0,0,0,0,0.0,0,1.7265,False,False,False,False
mobley_8899867,cyclopentanol,C1CCC(C1)O,False,False,False,False,86.134,6,1,0,0,1,0,1,1,20.23,0,0.9213,False,False,False,False
mobley_8916409,diethyl (2R)-2-dimethoxyphosphinothioylsulfanylbutanedioate,CCOC(=O)C[C@H](C(=O)OCC)SP(=S)(OC)OC,True,True,True,True,330.36400000000003,19,0,0,0,9,0,0,8,71.06000000000002,9,2.1218000000000004,False,False,True,True
mobley_8966374,2-methylpyrazine,Cc1cnccn1,False,False,False,False,94.11699999999999,7,1,1,6,2,0,0,2,25.78,0,0.7850199999999998,True,False,False,False
mobley_8983100,bromomethane,CBr,False,False,False,False,94.939,2,0,0,0,1,1,0,0,0.0,0,1.0110999999999999,False,True,False,False
mobley_900088,"2,3-dimethylbuta-1,3-diene",CC(=C)C(=C)C,False,False,False,False,82.146,6,0,0,0,0,0,0,0,0.0,1,2.1386000000000003,False,False,False,False
mobley_9007496,naphthalen-1-yl N-methylcarbamate,CNC(=O)Oc1cccc2c1cccc2,True,False,True,False,201.225,15,2,2,10,3,0,1,2,38.33,1,2.5580000000000007,True,False,True,False
mobley_9015240,1-bromooctane,CCCCCCCCBr,False,False,False,False,193.128,9,0,0,0,1,1,0,0,0.0,6,3.741800000000003,False,True,False,False
mobley_9028462,"methyl 2,2,2-trifluoroacetate",COC(=O)C(F)(F)F,False,False,False,False,128.049,8,0,0,0,5,3,0,2,26.3,0,0.7216999999999999,False,True,False,False
mobley_902954,butyl nitrate,CCCCO[N+](=O)[O-],False,False,False,False,119.11999999999999,8,0,0,0,4,0,0,3,52.370000000000005,4,0.9948,False,False,False,False
mobley_9029594,fluoromethane,CF,False,False,False,False,34.033,2,0,0,0,1,1,0,0,0.0,0,0.5857,False,True,False,False
mobley_9055303,methane,C,False,False,False,False,16.043,1,0,0,0,0,0,0,0,0.0,0,0.6361,False,False,False,False
mobley_9073553,methylsulfanylmethane,CSC,False,False,False,False,62.137,3,0,0,0,1,0,0,1,0.0,0,0.9792,False,False,False,False
mobley_9100956,methylcyclohexane,CC1CCCCC1,False,False,False,False,98.18900000000001,7,1,0,0,0,0,0,0,0.0,0,2.5866000000000007,False,False,False,False
mobley_9112978,pent-2-ene,CC/C=C\C,False,False,False,False,70.135,5,0,0,0,0,0,0,0,0.0,1,1.9725,False,False,False,False
mobley_9114381,methyl 2-cyanoacetate,COC(=O)CC#N,False,False,False,False,99.08900000000001,7,0,0,0,3,0,0,3,50.09,1,0.07307999999999992,False,False,False,False
mobley_9121449,but-1-yne,CCC#C,False,False,False,False,54.09199999999999,4,0,0,0,0,0,0,0,0.0,0,1.0295999999999998,False,False,False,False
mobley_9139060,"1,4-dimethylcyclohexane",CC1CCC(CC1)C,False,False,False,False,112.216,8,1,0,0,0,0,0,0,0.0,0,2.832600000000001,False,False,False,False
mobley_9185328,propan-1-amine,CCCN,False,False,False,False,59.11199999999999,4,0,0,0,1,0,1,1,26.02,1,0.3551000000000001,False,False,False,False
mobley_9197172,oct-1-ene,CCCCCCC=C,False,False,False,False,112.216,8,0,0,0,0,0,0,0,0.0,5,3.142800000000002,False,False,False,False
mobley_9201263,methyl methanesulfonate,COS(=O)(=O)C,False,False,False,False,110.13399999999999,6,0,0,0,4,0,0,3,43.370000000000005,1,-0.40759999999999996,False,False,False,False
mobley_9209581,"N,N-dimethylmethanamine",CN(C)C,False,False,False,False,59.111999999999995,4,0,0,0,1,0,0,1,3.24,0,0.17779999999999996,False,False,False,False
mobley_9246215,"penta-1,4-diene",C=CCC=C,False,False,False,False,68.119,5,0,0,0,0,0,0,0,0.0,2,1.7485,False,False,False,False
mobley_9246351,dibromomethane,C(Br)Br,False,False,False,False,173.83499999999998,3,0,0,0,2,2,0,0,0.0,0,1.7337,False,True,False,False
mobley_9257453,"3,4-dichlorophenol",c1cc(c(cc1O)Cl)Cl,False,False,False,False,163.003,9,1,1,6,3,2,1,1,20.23,0,2.6990000000000003,True,True,False,False
mobley_9281946,diethoxy-(4-nitrophenoxy)-thioxo-$l^{5}-phosphane,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],True,False,True,False,291.26500000000004,18,1,1,6,8,0,0,6,70.83,7,3.2711000000000023,True,False,True,True
mobley_929676,1-bromohexane,CCCCCCBr,False,False,False,False,165.074,7,0,0,0,1,1,0,0,0.0,4,2.9616000000000016,False,True,False,False
mobley_9407874,octan-2-one,CCCCCCC(=O)C,False,False,False,False,128.21499999999997,9,0,0,0,1,0,0,1,17.07,5,2.5458000000000007,False,False,False,False
mobley_9414831,1-methylnaphthalene,Cc1cccc2c1cccc2,False,False,False,False,142.201,11,2,2,10,0,0,0,0,0.0,0,3.148220000000001,True,False,False,False
mobley_9434451,2-bromopropane,CC(C)Br,False,False,False,False,122.993,4,0,0,0,1,1,0,0,0.0,0,1.7897,False,True,False,False
mobley_9460824,diethoxy-(ethylsulfanylmethylsulfanyl)-thioxo-$l^{5}-phosphane,CCOP(=S)(OCC)SCSCC,True,False,True,False,260.38599999999997,13,0,0,0,6,0,0,5,18.46,8,3.727700000000003,False,False,True,False
mobley_9478823,o-xylene,Cc1ccccc1C,False,False,False,False,106.16799999999999,8,1,1,6,0,0,0,0,0.0,0,2.30344,True,False,False,False
mobley_9507933,"2,5-dimethylpyridine",Cc1ccc(nc1)C,False,False,False,False,107.156,8,1,1,6,1,0,0,1,12.89,0,1.69844,True,False,False,False
mobley_9510785,"1,2,3,4-tetrachloro-5-phenyl-benzene",c1ccc(cc1)c2cc(c(c(c2Cl)Cl)Cl)Cl,False,False,False,False,291.99199999999996,16,2,2,12,4,4,0,0,0.0,1,5.967200000000001,True,True,True,False
mobley_951560,piperazine,C1CNCCN1,False,False,False,False,86.138,6,1,0,0,2,0,2,2,24.06,0,-0.8208,False,False,False,False
mobley_9534740,"(2R,3R,4S,5S,6R)-6-(hydroxymethyl)tetrahydropyran-2,3,4,5-tetrol",C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O,True,True,True,True,180.156,12,1,0,0,6,0,5,6,110.38000000000001,1,-3.2213999999999987,False,False,False,True
mobley_9557440,5-chlorouracil,c1c(c(=O)[nH]c(=O)[nH]1)Cl,False,False,False,False,146.533,9,1,1,6,5,1,2,2,65.72,0,-0.2834,True,True,False,True
mobley_9565165,9H-fluorene,c1ccc-2c(c1)Cc3c2cccc3,False,False,False,False,166.22299999999998,13,3,2,12,0,0,0,0,0.0,0,3.2578000000000014,True,False,False,False
mobley_9571888,endosulfan alpha,C1[C@@H]2[C@H](COS(=O)O1)[C@@]3(C(=C([C@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl,False,False,False,False,406.92899999999986,19,3,0,0,10,6,0,3,35.53,0,3.689800000000001,False,True,True,False
mobley_9617923,decan-2-one,CCCCCCCCC(=O)C,False,False,False,False,156.269,11,0,0,0,1,0,0,1,17.07,7,3.3260000000000023,False,False,False,False
mobley_9624458,"1,3-dichloropropane",C(CCl)CCl,False,False,False,False,112.98700000000001,5,0,0,0,2,2,0,0,0.0,2,1.8540999999999999,False,True,False,False
